Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['Development Monitoring and Evaluation Office (DMEO), NITI Aayog', 'https://dmeo.gov.in', 'DMEO']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['India Energy Security Scenarios 2047 (IESS 2047)', 'http://indiaenergy.gov.in', 'IESS 2047']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['India Knowledge Hub, NITI Aayog', 'http://indiaknowledgehub.gov.in', '']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['MOVEHACK - Global Mobility Hackathon by NITI Aayog', 'https://www.movehack.gov.in', '']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['NGO-Partnership System Portal (NGO-DARPAN),  NITI Aayog', 'http://ngodarpan.gov.in', 'NGO-DARPAN']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['Planning Commission (Archival Website)', 'http://planningcommissionarchive.nic.in', 'Archival Website']"
Union,Apex Bodies,"['NITI Aayog - National Institution for Transforming India', 'http://niti.gov.in', '']","['Women Entrepreneurship Platform (WEP) by NITI Aayog', 'https://wep.gov.in', 'WEP']"
Union,Apex Bodies,"['National Commission for Women (NCW)', 'http://ncw.nic.in', 'NCW']",[]
Union,Apex Bodies,"['National Commission for Scheduled Tribes (NCST)', 'http://ncst.nic.in', 'NCST']",[]
Union,Apex Bodies,"['Fifteenth Finance Commission of India', 'http://fincomindia.nic.in', '']",[]
Union,Apex Bodies,"['National Commission for Minorities(NCM)', 'http://ncm.nic.in', 'NCM']",[]
Union,Apex Bodies,"['Insurance Regulatory and Development Authority (IRDA)', 'https://www.irdai.gov.in', 'IRDA']","['Consumer Education Website, IRDA, Hyderabad', 'http://www.policyholder.gov.in', '']"
Union,Apex Bodies,"['Insurance Regulatory and Development Authority (IRDA)', 'https://www.irdai.gov.in', 'IRDA']","['Insurance Information Bureau of India (IIB), Hyderabad, Andhra Pradesh,', 'https://iib.gov.in', 'IIB']"
Union,Apex Bodies,"['Insurance Regulatory and Development Authority (IRDA)', 'https://www.irdai.gov.in', 'IRDA']","['Integrated Grievance Management System (IGMS), Insurance Regulatory and Development Authority (IRDA)', 'http://igms.irda.gov.in', 'IGMS']"
Union,Apex Bodies,"['Office of the Principal Scientific Adviser', 'http://psa.gov.in', '']","['AGNIi - Accelerating Growth of New India�s Innovations', 'https://www.agnii.gov.in', '']"
Union,Commissions/Committees/Missions,"['2nd Administrative Reforms Commission (ARC)', 'http://arc.gov.in', 'ARC']",[]
Union,Commissions/Committees/Missions,"['AYUSH Admissions Central Counseling Committee (AACCC), Ministry of AYUSH', 'http://aaccc.gov.in', 'AACCC']",[]
Union,Commissions/Committees/Missions,"['Bihar State Consumer Disputes Redressal Commission (BSCDRC)', 'http://bscdrc.bih.nic.in', 'BSCDRC']",[]
Union,Commissions/Committees/Missions,"['Central Vigilance Committee on Public Distribution System, New Delhi', 'http://pdscvc.nic.in', '']",[]
Union,Commissions/Committees/Missions,"['Commission for Agricultural Costs and Prices (CACP)', 'http://cacp.dacnet.nic.in', 'CACP']",[]
Union,Commissions/Committees/Missions,"['Committee of Parliament on Official Language', 'http://rajbhashasamiti.gov.in', '']",[]
Union,Commissions/Committees/Missions,"['Consumer Online Resource and Empowerment Centre (CORE)', 'http://core.nic.in', 'CORE']",[]
Union,Commissions/Committees/Missions,"['Custom Commissionerate, Inland Container Depot (ICD), Tughlakabad, New Delhi', 'http://icdtkd.gov.in', 'ICD']",[]
Union,Commissions/Committees/Missions,"['Eastern Regional Power Committee (ERPC)', 'http://erpc.gov.in', 'ERPC']",[]
Union,Commissions/Committees/Missions,"['Empowered Committee of State Finance Ministers', 'http://empcom.gov.in', '']",[]
Union,Commissions/Committees/Missions,"['eSCOPE - Forum for Facilitating Exports', 'http://escope.gov.in', '']",[]
Union,Commissions/Committees/Missions,"['Expenditure Finance Committee (EFC), Planning Commission', 'http://efc.planningcommission.nic.in', 'EFC']",[]
Union,Commissions/Committees/Missions,"['Haj Committee of India', 'http://hajcommittee.gov.in', '']",[]
Union,Commissions/Committees/Missions,"['Law Commission of India', 'http://lawcommissionofindia.nic.in', '']",[]
Union,Commissions/Committees/Missions,"['Medical Counseling Committee (MCC) - All India Quota Medical / Dental Seats', 'http://mcc.nic.in', 'MCC']",[]
Union,Autonomous / Apex Institutions,"['Agharkar Research Institute (ARI)', 'http://www.aripune.org', 'ARI']",[]
Union,Autonomous / Apex Institutions,"['Agricultural Scientists Recruitment Board (ASRB), New Delhi', 'http://www.asrb.org.in', 'ASRB']",[]
Union,Autonomous / Apex Institutions,"['Airports Economic Regulatory Authority (AERA)', 'http://aera.gov.in', 'AERA']",[]
Union,Autonomous / Apex Institutions,"['Aligarh Muslim University (AMU)', 'http://www.amu.ac.in', 'AMU']",[]
Union,Autonomous / Apex Institutions,"['Ali Yavar Jung National Institute for the Hearing Handicapped (AYJNIHH)', 'http://ayjnihh.nic.in', 'AYJNIHH']",[]
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Bhopal', 'http://www.aiimsbhopal.edu.in', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Bhubaneswar', 'http://www.aiimsbhubaneswar.edu.in', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Jodhpur', 'http://www.aiimsjodhpur.edu.in', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Patna', 'http://www.aiimspatna.org', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Raipur', 'http://aiimsraipur.edu.in', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['All India Institute of Medical Sciences (AIIMS), Rishikesh', 'http://www.aiimsrishikesh.edu.in', 'AIIMS']"
Union,Autonomous / Apex Institutions,"['All India Institute of Medical Sciences (AIIMS)', 'http://www.aiims.edu', 'AIIMS']","['Vardhman Mahavir Medical College and Safdarjung Hospital, New Delhi', 'http://www.vmmc-sjh.nic.in', '']"
Union,Autonomous / Apex Institutions,"['All India Institute of Physical Medicine and Rehabilitation, Mumbai', 'http://aiipmr.gov.in', '']",[]
Union,Autonomous / Apex Institutions,"['All India Institute of Speech and Hearing (AIISH), Mysore', 'http://www.aiishmysore.in', 'AIISH']",[]
Union,Autonomous / Apex Institutions,"['Apex Hi-Tech Institute, Bangalore', 'http://www.apexhitech.gov.in', '']",[]
